latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
32.732,-93.313,322.2,1.4,1.2,2020-10-21,1940,A,76,6.0NRT,296.8,23.6,D
33.162,-88.877,321.6,2.7,1.6,2020-10-21,1940,A,77,6.0NRT,292.8,67.5,D
32.744,-93.3,316.2,1.4,1.2,2020-10-21,1940,A,68,6.0NRT,297.4,14.3,D
32.622,-94.358,310,1.2,1.1,2020-10-21,1940,A,50,6.0NRT,296.7,5.2,D
33.166,-88.882,320.7,2.7,1.6,2020-10-21,1940,A,76,6.0NRT,293.1,64.2,D
31.635,-101.654,347.2,1.4,1.2,2020-10-21,1940,A,93,6.0NRT,305.5,74.4,D
31.632,-101.668,319.3,1.4,1.2,2020-10-21,1940,A,55,6.0NRT,303.8,10.2,D
33.135,-93.88,320.6,1.3,1.1,2020-10-21,1940,A,62,6.0NRT,300.1,16.1,D
33.612,-91.488,312.1,1.8,1.3,2020-10-21,1940,A,37,6.0NRT,295.3,14.1,D
32.385,-101.61,319.2,1.3,1.1,2020-10-21,1940,A,53,6.0NRT,304.4,8.5,D
33.448,-94.611,312.2,1.2,1.1,2020-10-21,1940,A,35,6.0NRT,294.8,5.9,D
33.459,-94.599,345.9,1.2,1.1,2020-10-21,1940,A,93,6.0NRT,298.8,62.2,D
33.837,-91.41,317.4,1.9,1.3,2020-10-21,1940,A,47,6.0NRT,299.3,21.9,D
33.743,-92.493,324,1.6,1.2,2020-10-21,1940,A,60,6.0NRT,296.7,32.5,D
33.851,-91.714,309.6,1.8,1.3,2020-10-21,1940,A,40,6.0NRT,296.1,12.1,D
33.25,-96.961,320.4,1,1,2020-10-21,1940,A,71,6.0NRT,301.3,11.3,D
34.051,-91.328,335.4,1.9,1.3,2020-10-21,1940,A,88,6.0NRT,298.2,73.6,D
34.049,-91.349,322.6,1.9,1.3,2020-10-21,1940,A,78,6.0NRT,299.4,34.1,D
34.055,-91.334,336.4,1.9,1.3,2020-10-21,1940,A,88,6.0NRT,298.9,77.6,D
33.954,-94.172,313.2,1.3,1.1,2020-10-21,1940,A,54,6.0NRT,295.8,10,D
34.243,-91.791,336,1.8,1.3,2020-10-21,1940,A,77,6.0NRT,296.8,73.7,D
34.567,-91.093,316.1,2,1.4,2020-10-21,1945,A,70,6.0NRT,297.1,24.8,D
34.491,-92.054,313.8,1.7,1.3,2020-10-21,1945,A,39,6.0NRT,296.7,15,D
33.88,-97.339,314.7,1,1,2020-10-21,1945,A,49,6.0NRT,301,6.3,D
34.611,-91.981,316.5,1.7,1.3,2020-10-21,1945,A,67,6.0NRT,298.4,16.9,D
34.609,-92,335.7,1.7,1.3,2020-10-21,1945,A,83,6.0NRT,299.1,66.7,D
34.608,-91.988,327.8,1.7,1.3,2020-10-21,1945,A,78,6.0NRT,299,42.3,D
34.606,-92.007,323.7,1.7,1.3,2020-10-21,1945,A,79,6.0NRT,298.1,31.4,D
34.557,-93.56,315.8,1.4,1.2,2020-10-21,1945,A,67,6.0NRT,295.4,15,D
34.555,-93.575,323.9,1.4,1.2,2020-10-21,1945,A,79,6.0NRT,296.4,28,D
34.566,-93.577,319.7,1.4,1.2,2020-10-21,1945,A,62,6.0NRT,296.8,19.9,D
34.609,-97.654,320.5,1,1,2020-10-21,1945,A,62,6.0NRT,301.4,11.4,D
35.402,-91.142,319.4,2,1.4,2020-10-21,1945,A,75,6.0NRT,295.6,34.9,D
35.406,-91.128,317.7,2,1.4,2020-10-21,1945,A,63,6.0NRT,296.7,29.3,D
35.466,-91.312,312.2,2,1.4,2020-10-21,1945,A,58,6.0NRT,295.8,17.9,D
33.6,-109.065,325.7,3.7,1.8,2020-10-21,1945,A,78,6.0NRT,295.1,139.8,D
33.59,-109.107,318.8,3.8,1.8,2020-10-21,1945,A,68,6.0NRT,296.6,92.9,D
37.227,-93.924,309.9,1.4,1.2,2020-10-21,1945,A,39,6.0NRT,293.6,8.7,D
36.983,-97.8,312.3,1,1,2020-10-21,1945,A,58,6.0NRT,298.6,4.1,D
36.981,-97.812,312.9,1,1,2020-10-21,1945,A,66,6.0NRT,299.3,4.7,D
36.194,-105.367,312.9,1.9,1.3,2020-10-21,1945,A,54,6.0NRT,293.5,21.7,D
36.206,-105.371,325.7,1.9,1.3,2020-10-21,1945,A,79,6.0NRT,293.1,50.2,D
36.202,-105.389,348.9,1.9,1.3,2020-10-21,1945,A,95,6.0NRT,294.3,143.4,D
40.127,-106.081,316.6,1.7,1.3,2020-10-21,1945,A,57,6.0NRT,287.1,21.4,D
40.123,-106.1,420.2,1.7,1.3,2020-10-21,1945,A,100,6.0NRT,304.1,827.3,D
40.119,-106.12,348.2,1.7,1.3,2020-10-21,1945,A,95,6.0NRT,298.2,110.2,D
40.116,-106.138,322,1.7,1.3,2020-10-21,1945,A,73,6.0NRT,291.2,29.9,D
40.138,-106.084,342.1,1.7,1.3,2020-10-21,1945,A,92,6.0NRT,288.6,88.6,D
40.134,-106.103,388.7,1.7,1.3,2020-10-21,1945,A,100,6.0NRT,300.4,390.7,D
40.131,-106.122,343.2,1.7,1.3,2020-10-21,1945,A,79,6.0NRT,297.6,84,D
40.127,-106.141,354.8,1.7,1.3,2020-10-21,1945,A,98,6.0NRT,297.2,139.3,D
40.123,-106.16,328.7,1.7,1.3,2020-10-21,1945,A,77,6.0NRT,290.4,44.6,D
40.126,-106.088,364,1.7,1.3,2020-10-21,1945,A,100,6.0NRT,290.1,194.9,D
40.122,-106.107,394,1.7,1.3,2020-10-21,1945,A,100,6.0NRT,306.3,447.1,D
40.137,-106.091,369.1,1.7,1.3,2020-10-21,1945,A,100,6.0NRT,292,231.1,D
40.133,-106.11,381.8,1.7,1.3,2020-10-21,1945,A,100,6.0NRT,300.9,322.1,D
40.125,-106.148,355.7,1.7,1.3,2020-10-21,1945,A,96,6.0NRT,294.9,141.5,D
40.148,-106.094,357,1.7,1.3,2020-10-21,1945,A,98,6.0NRT,288,158.5,D
40.144,-106.112,408.7,1.7,1.3,2020-10-21,1945,A,100,6.0NRT,302.3,640.9,D
40.141,-106.13,354.9,1.7,1.3,2020-10-21,1945,A,98,6.0NRT,292.2,137.9,D
40.136,-106.15,382.1,1.7,1.3,2020-10-21,1945,A,100,6.0NRT,296.3,329.1,D
40.133,-106.169,350.3,1.7,1.3,2020-10-21,1945,A,96,6.0NRT,291.6,120.1,D
40.156,-106.115,388.1,1.7,1.3,2020-10-21,1945,A,100,6.0NRT,287.3,387.7,D
40.152,-106.133,337.6,1.7,1.3,2020-10-21,1945,A,90,6.0NRT,284.5,68.5,D
40.203,-106.055,403.7,1.6,1.3,2020-10-21,1945,A,100,6.0NRT,297,566.6,D
40.199,-106.073,406.6,1.7,1.3,2020-10-21,1945,A,100,6.0NRT,302.8,602.5,D
40.196,-106.091,352.4,1.7,1.3,2020-10-21,1945,A,97,6.0NRT,290.8,129.4,D
40.192,-106.109,319.4,1.7,1.3,2020-10-21,1945,A,57,6.0NRT,284.8,23.7,D
40.214,-106.059,445,1.6,1.3,2020-10-21,1945,A,100,6.0NRT,300.2,1340.7,D
40.21,-106.076,437.2,1.7,1.3,2020-10-21,1945,A,100,6.0NRT,312,1154.2,D
40.207,-106.095,356.8,1.7,1.3,2020-10-21,1945,A,98,6.0NRT,291,147.5,D
40.203,-106.113,337.9,1.7,1.3,2020-10-21,1945,A,91,6.0NRT,286.8,69,D
40.2,-106.131,332.2,1.7,1.3,2020-10-21,1945,A,86,6.0NRT,285,51.3,D
40.225,-106.063,327.8,1.6,1.3,2020-10-21,1945,A,36,6.0NRT,284,43,D
40.221,-106.081,434.5,1.7,1.3,2020-10-21,1945,A,100,6.0NRT,294.7,1094.8,D
40.218,-106.099,344.9,1.7,1.3,2020-10-21,1945,A,94,6.0NRT,286.5,94.2,D
40.223,-106.067,364.5,1.6,1.3,2020-10-21,1945,A,100,6.0NRT,285.3,196.8,D
40.22,-106.085,416.1,1.7,1.3,2020-10-21,1945,A,100,6.0NRT,299.1,749.4,D
40.223,-106.187,342.5,1.7,1.3,2020-10-21,1945,A,93,6.0NRT,288.7,92.5,D
40.211,-106.244,418.9,1.7,1.3,2020-10-21,1945,A,100,6.0NRT,297.5,820.1,D
40.207,-106.262,367.8,1.7,1.3,2020-10-21,1945,A,100,6.0NRT,292.8,225.8,D
40.233,-106.192,328.1,1.7,1.3,2020-10-21,1945,A,75,6.0NRT,285.3,49.7,D
40.49,-105.495,308.3,1.5,1.2,2020-10-21,1945,A,47,6.0NRT,279.2,12.9,D
40.486,-105.512,309.6,1.5,1.2,2020-10-21,1945,A,63,6.0NRT,278,15.3,D
40.572,-105.491,319.5,1.5,1.2,2020-10-21,1945,A,79,6.0NRT,280.6,28.2,D
40.56,-105.614,371.3,1.5,1.2,2020-10-21,1945,A,100,6.0NRT,292.4,222.6,D
40.557,-105.63,346,1.5,1.2,2020-10-21,1945,A,94,6.0NRT,288,99.4,D
40.587,-105.588,311.2,1.5,1.2,2020-10-21,1945,A,70,6.0NRT,288.5,14.4,D
40.574,-105.655,310.9,1.5,1.2,2020-10-21,1945,A,27,6.0NRT,284.3,17.6,D
40.571,-105.671,309.3,1.5,1.2,2020-10-21,1945,A,46,6.0NRT,282.3,17,D
40.666,-106.727,307.4,1.8,1.3,2020-10-21,1945,A,47,6.0NRT,283.8,18.1,D
40.645,-106.832,318.6,1.8,1.3,2020-10-21,1945,A,74,6.0NRT,289.1,32.7,D
40.673,-106.736,309.8,1.8,1.3,2020-10-21,1945,A,57,6.0NRT,288.6,22.1,D
40.672,-106.801,324.8,1.8,1.3,2020-10-21,1945,A,59,6.0NRT,290.2,45.8,D
40.683,-106.808,337.5,1.8,1.3,2020-10-21,1945,A,90,6.0NRT,290.1,85.9,D
40.678,-106.828,318.1,1.8,1.3,2020-10-21,1945,A,18,6.0NRT,288,30.7,D
42.196,-111.328,316.6,2.9,1.6,2020-10-21,1945,A,64,6.0NRT,287.6,62.3,D
32.657,-115.678,325.1,1.9,1.4,2020-10-21,2120,A,61,6.0NRT,313.8,16.5,D
33.246,-110.944,328.4,4.1,1.9,2020-10-21,2120,A,70,6.0NRT,306.3,129.1,D
33.244,-110.986,335.8,4,1.9,2020-10-21,2120,A,81,6.0NRT,306,198.6,D
33.25,-110.948,328.1,4.1,1.9,2020-10-21,2120,A,70,6.0NRT,306,123.2,D
33.248,-110.991,328.5,4,1.9,2020-10-21,2120,A,70,6.0NRT,305.4,119.1,D
36.346,-118.429,322.8,1.4,1.2,2020-10-21,2120,A,70,6.0NRT,298.3,28.9,D
36.356,-118.432,362.7,1.4,1.2,2020-10-21,2120,A,100,6.0NRT,300.7,155.7,D
36.354,-118.451,321,1.4,1.2,2020-10-21,2120,A,64,6.0NRT,296.1,26.3,D
36.735,-118.558,313.6,1.4,1.2,2020-10-21,2120,A,27,6.0NRT,292.7,16.9,D
37.275,-119.232,322.4,1.3,1.1,2020-10-21,2120,A,73,6.0NRT,294.4,25.3,D
37.286,-119.235,319.1,1.3,1.1,2020-10-21,2120,A,68,6.0NRT,293.8,21.3,D
37.369,-119.003,313.1,1.4,1.2,2020-10-21,2120,A,35,6.0NRT,291.7,13.2,D
37.378,-119.02,331.9,1.4,1.2,2020-10-21,2120,A,71,6.0NRT,295.7,40.3,D
37.376,-119.035,347.9,1.4,1.2,2020-10-21,2120,A,94,6.0NRT,296.5,83.8,D
37.388,-119.022,329.3,1.4,1.2,2020-10-21,2120,A,64,6.0NRT,292.7,35.2,D
37.387,-119.038,400.9,1.4,1.2,2020-10-21,2120,A,100,6.0NRT,302.1,405.8,D
37.385,-119.053,427.3,1.4,1.2,2020-10-21,2120,A,100,6.0NRT,317.3,724.9,D
37.384,-119.067,333.1,1.4,1.2,2020-10-21,2120,A,70,6.0NRT,298.4,39.8,D
37.38,-119.097,361.9,1.4,1.2,2020-10-21,2120,A,100,6.0NRT,300.6,134.3,D
37.395,-119.056,411.1,1.4,1.2,2020-10-21,2120,A,100,6.0NRT,314.6,511.2,D
37.394,-119.07,337.6,1.4,1.2,2020-10-21,2120,A,85,6.0NRT,295.1,51,D
37.391,-119.099,370.6,1.4,1.2,2020-10-21,2120,A,100,6.0NRT,301.5,174.6,D
37.389,-119.113,351.1,1.4,1.2,2020-10-21,2120,A,96,6.0NRT,299.5,91,D
37.388,-119.128,317,1.4,1.2,2020-10-21,2120,A,25,6.0NRT,296.1,15.5,D
37.413,-119.089,418.9,1.4,1.2,2020-10-21,2120,A,100,6.0NRT,313.6,603.1,D
37.411,-119.103,417.4,1.4,1.2,2020-10-21,2120,A,100,6.0NRT,313.4,580.5,D
37.41,-119.117,351.4,1.4,1.2,2020-10-21,2120,A,96,6.0NRT,302.5,92.5,D
37.411,-119.08,396.6,1.4,1.2,2020-10-21,2120,A,94,6.0NRT,307.1,365.3,D
37.409,-119.094,384.9,1.4,1.2,2020-10-21,2120,A,100,6.0NRT,310.8,265.9,D
37.408,-119.109,363.4,1.4,1.2,2020-10-21,2120,A,100,6.0NRT,302.7,141.1,D
37.42,-119.097,373.8,1.4,1.2,2020-10-21,2120,A,100,6.0NRT,300.6,198.4,D
37.418,-119.111,398.2,1.4,1.2,2020-10-21,2120,A,100,6.0NRT,309,376.7,D
37.417,-119.125,378.6,1.4,1.2,2020-10-21,2120,A,100,6.0NRT,306.1,221.8,D
37.415,-119.139,335.4,1.4,1.2,2020-10-21,2120,A,66,6.0NRT,298.8,46.4,D
37.431,-119.085,384.2,1.4,1.2,2020-10-21,2120,A,87,6.0NRT,292.7,271,D
37.43,-119.099,431.2,1.4,1.2,2020-10-21,2120,A,100,6.0NRT,316.8,783.2,D
37.429,-119.113,349.4,1.4,1.2,2020-10-21,2120,A,95,6.0NRT,299.7,85.5,D
37.426,-119.142,351.2,1.4,1.2,2020-10-21,2120,A,96,6.0NRT,301.2,93.2,D
37.424,-119.156,334.6,1.4,1.2,2020-10-21,2120,A,83,6.0NRT,298.8,45.3,D
37.44,-119.1,340.5,1.4,1.2,2020-10-21,2120,A,61,6.0NRT,293.4,60.9,D
37.434,-119.158,354.7,1.4,1.2,2020-10-21,2120,A,97,6.0NRT,300.5,103.5,D
37.433,-119.173,341.1,1.4,1.2,2020-10-21,2120,A,90,6.0NRT,297.9,61.9,D
37.449,-119.118,328.1,1.4,1.2,2020-10-21,2120,A,34,6.0NRT,293.7,31.9,D
37.454,-119.175,320.1,1.4,1.2,2020-10-21,2120,A,71,6.0NRT,296.8,20.2,D
37.452,-119.19,318.2,1.4,1.2,2020-10-21,2120,A,68,6.0NRT,295.6,18.8,D
37.48,-119.124,319.4,1.4,1.2,2020-10-21,2120,A,39,6.0NRT,291.8,21.9,D
37.529,-119.121,323.4,1.4,1.2,2020-10-21,2120,A,65,6.0NRT,291,28.1,D
37.527,-119.135,336.9,1.4,1.2,2020-10-21,2120,A,88,6.0NRT,295,55.7,D
39.424,-121.69,312,1.1,1.1,2020-10-21,2125,A,28,6.0NRT,294.2,6,D
41.131,-123.247,302,1,1,2020-10-21,2125,A,38,6.0NRT,289.7,4.2,D
44.516,-124.029,303.8,1.1,1,2020-10-21,2125,A,57,6.0NRT,284.6,8.4,D
45.077,-122.959,302.5,1.1,1.1,2020-10-21,2125,A,53,6.0NRT,287.8,5.9,D
45.049,-123.719,312.8,1.1,1,2020-10-21,2125,A,73,6.0NRT,284.2,16.1,D
46.381,-118.144,300.1,2,1.4,2020-10-21,2125,A,26,6.0NRT,284.4,14.5,D
46.597,-123.196,313.5,1.2,1.1,2020-10-21,2125,A,50,6.0NRT,285.1,16.2,D
46.607,-123.198,341.4,1.2,1.1,2020-10-21,2125,A,87,6.0NRT,286.6,57.7,D
46.616,-123.201,319,1.2,1.1,2020-10-21,2125,A,75,6.0NRT,281.5,22.2,D
47.034,-123.842,327.8,1.1,1.1,2020-10-21,2125,A,85,6.0NRT,284.9,31.3,D
47.032,-123.857,337.5,1.1,1.1,2020-10-21,2125,A,91,6.0NRT,286.7,47.2,D
47.043,-123.844,322.8,1.1,1.1,2020-10-21,2125,A,82,6.0NRT,284.6,26.6,D
47.042,-123.859,351.4,1.1,1.1,2020-10-21,2125,A,96,6.0NRT,287.7,79.4,D
47.105,-123.89,307.8,1.1,1.1,2020-10-21,2125,A,66,6.0NRT,284.1,12.4,D
47.104,-123.905,316.5,1.1,1.1,2020-10-21,2125,A,77,6.0NRT,284.6,20.2,D
47.21,-123.278,315.2,1.2,1.1,2020-10-21,2125,A,75,6.0NRT,286,19.8,D
47.173,-124.182,328,1.1,1,2020-10-21,2125,A,0,6.0NRT,284.5,32.6,D
47.178,-124.174,302.6,1.1,1,2020-10-21,2125,A,46,6.0NRT,283.5,8.6,D
47.256,-123.926,314.5,1.1,1.1,2020-10-21,2125,A,57,6.0NRT,281.8,17.8,D
47.427,-124.027,314.5,1.1,1.1,2020-10-21,2125,A,71,6.0NRT,283.2,17.9,D
48.068,-116.897,326.2,2.4,1.5,2020-10-21,2125,A,84,6.0NRT,275.2,103.4,D
48.066,-116.932,314.2,2.4,1.5,2020-10-21,2125,A,74,6.0NRT,274.8,60,D
48.077,-116.905,337.3,2.4,1.5,2020-10-21,2125,A,90,6.0NRT,275.9,155.2,D
47.456,-124.325,309,1.1,1,2020-10-21,2125,A,51,6.0NRT,284,13.2,D
47.684,-124.354,302.4,1.1,1,2020-10-21,2125,A,52,6.0NRT,282,8.8,D
48.862,-117.628,302.9,2.3,1.5,2020-10-21,2125,A,47,6.0NRT,276.9,29,D
49.299,-117.539,312.7,2.3,1.5,2020-10-21,2125,A,0,6.0NRT,272.1,48.9,D
48.913,-124.033,347.8,1.2,1.1,2020-10-21,2125,A,95,6.0NRT,280.1,75.5,D
48.825,-124.787,301.1,1.1,1,2020-10-21,2125,A,39,6.0NRT,281.2,7.8,D
48.923,-124.036,348.8,1.2,1.1,2020-10-21,2125,A,95,6.0NRT,282,77.8,D
48.921,-124.051,327.6,1.2,1.1,2020-10-21,2125,A,85,6.0NRT,280.2,35.8,D
48.91,-124.145,351.9,1.1,1.1,2020-10-21,2125,A,97,6.0NRT,279.3,85.7,D
48.908,-124.162,317.9,1.1,1.1,2020-10-21,2125,A,78,6.0NRT,277.2,24,D
48.923,-124.823,317.3,1.1,1,2020-10-21,2125,A,77,6.0NRT,280.2,20.8,D
48.943,-124.939,306.3,1.1,1,2020-10-21,2125,A,63,6.0NRT,283.2,11.6,D
49.073,-124.069,307.3,1.2,1.1,2020-10-21,2125,A,65,6.0NRT,282.8,13.6,D
49.104,-124.141,312.9,1.1,1.1,2020-10-21,2125,A,0,6.0NRT,281.4,16.9,D
49.107,-124.149,303.5,1.1,1.1,2020-10-21,2125,A,53,6.0NRT,281.1,10.3,D
49.13,-124.709,320.5,1.1,1,2020-10-21,2125,A,80,6.0NRT,279.2,24.2,D
49.145,-124.704,300.3,1.1,1,2020-10-21,2125,A,33,6.0NRT,277.5,8.4,D
49.154,-124.706,350.1,1.1,1,2020-10-21,2125,A,96,6.0NRT,280.6,76.1,D
49.152,-124.721,331.4,1.1,1,2020-10-21,2125,A,87,6.0NRT,279.6,38.8,D
49.228,-124.235,322.1,1.1,1.1,2020-10-21,2125,A,81,6.0NRT,278.8,27.8,D
49.24,-124.302,301.2,1.1,1.1,2020-10-21,2125,A,43,6.0NRT,280.8,8.6,D
49.265,-124.459,304.1,1.1,1.1,2020-10-21,2125,A,38,6.0NRT,279.8,9.3,D
49.277,-124.446,300.3,1.1,1.1,2020-10-21,2125,A,18,6.0NRT,281.1,6.9,D
49.275,-124.461,302.4,1.1,1.1,2020-10-21,2125,A,41,6.0NRT,280.5,8.2,D
49.288,-124.84,301.2,1.1,1,2020-10-21,2125,A,46,6.0NRT,285.7,7.1,D
49.433,-125.003,306.8,1.1,1,2020-10-21,2125,A,64,6.0NRT,282.2,12,D
49.436,-125.064,329.9,1.1,1,2020-10-21,2125,A,82,6.0NRT,285,35.4,D
49.445,-125.067,326.3,1.1,1,2020-10-21,2125,A,84,6.0NRT,283.7,30.5,D
49.461,-125.013,313.3,1.1,1,2020-10-21,2125,A,74,6.0NRT,277.7,16.7,D
49.465,-125.019,304.1,1.1,1,2020-10-21,2125,A,58,6.0NRT,277.6,10.2,D
49.485,-124.931,310.7,1.1,1,2020-10-21,2125,A,70,6.0NRT,278.8,15.9,D
49.609,-123.921,300.9,1.2,1.1,2020-10-21,2125,A,43,6.0NRT,275.4,9.2,D
49.501,-125.12,304.4,1.1,1,2020-10-21,2125,A,59,6.0NRT,282.7,10.3,D
49.89,-121.49,320.3,1.5,1.2,2020-10-21,2125,A,80,6.0NRT,276.3,40,D
49.687,-123.962,311.5,1.2,1.1,2020-10-21,2125,A,62,6.0NRT,282.9,17.2,D
49.621,-125.208,315.3,1.1,1,2020-10-21,2125,A,66,6.0NRT,280.8,18.3,D
49.626,-125.216,302.6,1.1,1,2020-10-21,2125,A,53,6.0NRT,279.1,9.6,D
49.718,-125.164,305,1.1,1,2020-10-21,2125,A,31,6.0NRT,281.2,9.3,D
49.723,-125.172,328.1,1.1,1,2020-10-21,2125,A,65,6.0NRT,281.9,33,D
49.721,-125.187,315.4,1.1,1,2020-10-21,2125,A,54,6.0NRT,280.5,18,D
49.729,-125.205,307.1,1.1,1,2020-10-21,2125,A,39,6.0NRT,280,10.9,D
49.727,-125.22,325.3,1.1,1,2020-10-21,2125,A,83,6.0NRT,280,28.7,D
49.885,-125.354,305.5,1.1,1,2020-10-21,2125,A,62,6.0NRT,281.8,11.4,D
49.815,-126.147,331,1,1,2020-10-21,2125,A,87,6.0NRT,280.8,33.8,D
49.813,-126.161,327.5,1,1,2020-10-21,2125,A,85,6.0NRT,281.6,30.1,D
49.812,-126.176,321.6,1,1,2020-10-21,2125,A,81,6.0NRT,281,23.3,D
49.81,-126.19,328.3,1,1,2020-10-21,2125,A,86,6.0NRT,281.9,31.3,D
49.824,-126.151,342.9,1,1,2020-10-21,2125,A,93,6.0NRT,278.1,54,D
49.822,-126.165,318.4,1,1,2020-10-21,2125,A,78,6.0NRT,277.7,19.6,D
34.637,-87.082,305.4,1.7,1.3,2020-10-22,0330,T,64,6.0NRT,290,16.5,N
33.218,-110.955,307.2,1.6,1.3,2020-10-22,0510,T,47,6.0NRT,291.9,14.5,N
33.229,-110.958,352.1,1.6,1.3,2020-10-22,0510,T,100,6.0NRT,296.1,134.6,N
33.225,-110.976,323.1,1.6,1.3,2020-10-22,0510,T,100,6.0NRT,294,39.9,N
33.24,-110.961,309.5,1.6,1.3,2020-10-22,0510,T,45,6.0NRT,291.9,17.2,N
33.604,-109.07,309.4,1.3,1.1,2020-10-22,0510,T,27,6.0NRT,285.9,14.9,N
39.897,-105.998,349.7,1,1,2020-10-22,0510,T,100,6.0NRT,279.3,69,N
39.895,-106.01,355.8,1,1,2020-10-22,0510,T,100,6.0NRT,280.2,83.6,N
39.906,-106,313.7,1,1,2020-10-22,0510,T,88,6.0NRT,276.8,17.5,N
39.904,-106.012,321.6,1,1,2020-10-22,0510,T,100,6.0NRT,276.2,24.9,N
37.386,-119.07,304,4.1,1.9,2020-10-22,0510,T,40,6.0NRT,281.4,68.6,N
37.438,-119.146,300.1,4.1,1.9,2020-10-22,0510,T,4,6.0NRT,281.9,50.2,N
40.122,-106.03,349,1,1,2020-10-22,0510,T,100,6.0NRT,288.4,66.6,N
40.121,-106.042,346,1,1,2020-10-22,0510,T,100,6.0NRT,287.9,59.4,N
40.119,-106.054,371.6,1,1,2020-10-22,0510,T,100,6.0NRT,292.3,129.2,N
40.117,-106.066,374.6,1,1,2020-10-22,0510,T,100,6.0NRT,297.3,139.8,N
40.116,-106.077,373.5,1,1,2020-10-22,0510,T,100,6.0NRT,299.6,134.8,N
40.114,-106.089,379,1,1,2020-10-22,0510,T,100,6.0NRT,300.9,157.3,N
40.113,-106.101,304.3,1,1,2020-10-22,0510,T,14,6.0NRT,279.7,8.4,N
40.134,-106.008,324.7,1,1,2020-10-22,0510,T,100,6.0NRT,285.4,26.2,N
40.133,-106.02,390.2,1,1,2020-10-22,0510,T,100,6.0NRT,300.6,209.8,N
40.131,-106.033,399.3,1,1,2020-10-22,0510,T,100,6.0NRT,298.6,260.6,N
40.13,-106.044,353.3,1,1,2020-10-22,0510,T,100,6.0NRT,292.7,72.3,N
40.128,-106.056,337.9,1,1,2020-10-22,0510,T,61,6.0NRT,290.2,40.8,N
40.126,-106.068,321.2,1,1,2020-10-22,0510,T,0,6.0NRT,287.4,18.5,N
40.123,-106.092,320.9,1,1,2020-10-22,0510,T,0,6.0NRT,286.6,19.6,N
40.145,-105.998,352.4,1,1,2020-10-22,0510,T,100,6.0NRT,285.7,72.8,N
40.143,-106.01,390.4,1,1,2020-10-22,0510,T,100,6.0NRT,305.2,210.2,N
40.142,-106.023,348,1,1,2020-10-22,0510,T,72,6.0NRT,295.4,58.9,N
40.126,-106.141,325.9,1,1,2020-10-22,0510,T,100,6.0NRT,281.3,27.5,N
40.124,-106.153,305.8,1,1,2020-10-22,0510,T,15,6.0NRT,276.6,9.8,N
40.162,-105.941,313.1,1,1,2020-10-22,0510,T,86,6.0NRT,279.1,16.3,N
40.154,-106,366.1,1,1,2020-10-22,0510,T,100,6.0NRT,291.3,109.2,N
40.152,-106.013,357.9,1,1,2020-10-22,0510,T,83,6.0NRT,295.3,82.4,N
40.151,-106.025,322.9,1,1,2020-10-22,0510,T,0,6.0NRT,287.7,19.4,N
40.143,-106.084,327.5,1,1,2020-10-22,0510,T,63,6.0NRT,284.3,24.8,N
40.135,-106.143,345.1,1,1,2020-10-22,0510,T,56,6.0NRT,284.5,53.9,N
40.133,-106.155,356.6,1,1,2020-10-22,0510,T,80,6.0NRT,283.5,79.9,N
40.171,-105.943,335.8,1,1,2020-10-22,0510,T,100,6.0NRT,283.8,42.3,N
40.169,-105.955,349.2,1,1,2020-10-22,0510,T,100,6.0NRT,286.4,65.4,N
40.168,-105.967,345.9,1,1,2020-10-22,0510,T,100,6.0NRT,288.5,57.9,N
40.163,-106.002,324.4,1,1,2020-10-22,0510,T,0,6.0NRT,287.4,20.6,N
40.161,-106.015,326.2,1,1,2020-10-22,0510,T,0,6.0NRT,289.5,20.6,N
40.16,-106.027,321.6,1,1,2020-10-22,0510,T,77,6.0NRT,287.5,13.1,N
40.155,-106.062,347.8,1,1,2020-10-22,0510,T,100,6.0NRT,291.7,53.9,N
40.153,-106.075,368.1,1,1,2020-10-22,0510,T,100,6.0NRT,290,109.4,N
40.152,-106.086,327.4,1,1,2020-10-22,0510,T,77,6.0NRT,283.5,24.2,N
40.15,-106.098,326.8,1,1,2020-10-22,0510,T,70,6.0NRT,284,24,N
40.149,-106.11,327,1,1,2020-10-22,0510,T,35,6.0NRT,283.4,24.2,N
40.147,-106.122,317.7,1,1,2020-10-22,0510,T,5,6.0NRT,279.9,15,N
40.141,-106.169,323,1,1,2020-10-22,0510,T,0,6.0NRT,284.7,21.3,N
40.181,-105.933,326.5,1,1,2020-10-22,0510,T,100,6.0NRT,286.9,29.3,N
40.18,-105.945,418.5,1,1,2020-10-22,0510,T,100,6.0NRT,321.4,404.1,N
40.178,-105.957,400.3,1,1,2020-10-22,0510,T,100,6.0NRT,310.1,268.6,N
40.177,-105.969,346.9,1,1,2020-10-22,0510,T,95,6.0NRT,292.4,58.3,N
40.175,-105.98,326.4,1,1,2020-10-22,0510,T,0,6.0NRT,287.6,23.7,N
40.173,-105.992,328.6,1,1,2020-10-22,0510,T,49,6.0NRT,284.4,25.4,N
40.172,-106.004,329.9,1,1,2020-10-22,0510,T,78,6.0NRT,286.4,25.8,N
40.164,-106.065,316.3,1,1,2020-10-22,0510,T,56,6.0NRT,284.9,9.2,N
40.162,-106.077,339.4,1,1,2020-10-22,0510,T,100,6.0NRT,287.2,39.3,N
